"","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","AverageFRic"
"A11Z3",0.123390425152702,0.0364481586742993,0.738700788285251,0.474750742730388,0.153567511827544,0.171266862428711,0.0296586153504186,0.014610661066757,0.0596747481379645,0.248694423829342,0.340031194814952,NA,0.426979286368296,0.662749989462718,0.272823538426867,0.508883083851133,0.648294883826383,0.0447053305194018,0.261884486833342,0.365985718302054,0.447906300767206,0.329640703509126,0.171970651690794,0.45018241123285,0.476503783453236,0.0203357403717619,0.738700788285251,0.00519639171213389,0.254694954246068,0.0244005497510934,0.0573825782586416,NA,0.73870078828525,0.105121057904066,0.415018844358242,0.450588056136388,0.0184312623037959,0.18682905596153,0.0159931226402485,0.0132989101198964,0.0543009516594753,0.397722437755067,0.378566088917965,0.0439616533251733,0.508883083851134,0.508883083851134,0.42849984107655,0.00245855238489318,0.186324838418439,0.411500935828326,0.144523233591571,0.114561995436266,0.403040652587439,NA,0.144523233591572,0.0215033710474246,0.0232208027637858,NA,0.508883083851133,NA,0.376866195119306,0.00299509286948754,0.119319717233055,NA,NA,0.162607249561435,0.050609657226473,0.436226416875699,0.191632804938443,0.0279424691829435,0.166072040303809,0.0144551056363343,NA,0.0238010023730479,0.392815307327076,0.474750742730388,0.0062686277849207,0.0141557118522944,0.648294883826384,0.620773782545783,0.00611652890842228,0.106926017042017,0.00527004967487759,0.732332890386243,0.0645140781462906,0.456050977351932,0.648294883826384,0.23226741725036,0.257933424000783,0.429669182154455,0.348465060671136,0.40264884068275,0.172546037749882,0.130146107026393,0.433924316216194,0.391969808697699,0.208522154334882,0.114561995436266,0.171164259327178,0.0136599539158848,NA
"A12Z1",0.0187394464425375,0.763827679245345,0.457815040582388,0.508883083851133,0.734102240469961,0.235554586446626,0.416591939669087,0.0657942859729968,0.634929494398077,0.38627251391542,0.22158157531014,0.523628243489799,0.421470882234109,0.763726786432532,0.386664526209368,0.302185650831001,0.466787021712379,0.648294883826384,0.264361312730571,0.0601917809899253,0.466117738670467,0.732332890386243,0.3795239458279,0.204160690400338,0.732332890386244,0.399932467831305,0.296683412186954,0.0532589076296851,0.662450595678677,0.517911645531327,0.291900548324463,0.732332890386243,0.648294883826383,0.648294883826383,0.450200089132081,0.753155893921584,0.526037050029996,0.462800002436142,0.732332890386244,0.73870078828525,0.464381937694071,0.753155893921584,0.455753162658546,0.408907908138187,0.116103636090188,0.429885186004602,0.447906300767205,0.176967468132676,0.938049220568718,0.114561995436267,0.648294883826384,0.47998205990567,0.73870078828525,0.746241222521856,0.46231039737979,0.443128877406749,0.763726786432532,0.732332890386243,0.73870078828525,0.466730999783783,0.445892623518514,0.656633460554295,0.398378507465706,0.670789172406589,0.106106481476751,0.732332890386243,0.504719123635468,0.732332890386244,0.662450595678678,0.738700788285251,0.73870078828525,0.316002071714703,0.670789172406589,0.299671999404367,0.392650005063636,0.753155893921585,0.387954512463286,0.421232580483391,0.662450595678678,0.144523233591571,0.285636504462722,0.552717617873873,0.479396103002738,0.354486300451287,0.433949316823762,0.651648687333438,0.421039649013026,0.36772721524417,0.648294883826384,0.73870078828525,0.706285129701418,0.67078917240659,0.753155893921585,0.478233383576299,0.412444641329846,0.38108536355631,0.762599426263017,0.426286132333946,0.83867483502436,0.692129417849123,0.507267283325552
"A12Z2",0.335906643983474,0.320657473408232,0.763726786432532,0.73870078828525,0.73870078828525,0.0801684903914818,0.732332890386243,0.444412064985036,0.478741259760417,0.464266975144377,0.648294883826384,0.0773512854226782,0.753155893921585,0.172546037749882,0.501860212848239,0.185137957208911,0.648294883826383,0.648294883826383,0.738700788285251,0.648294883826383,0.503499545206917,0.0716900292230256,0.4362264168757,0.466056675838227,0.463621385528496,0.457815040582387,0.648294883826383,0.400297741391532,0.205930040484056,0.450812179833461,0.43699979150334,0.232470585665545,0.453718061669067,0.490695261937129,0.753155893921585,0.738700788285251,0.753155893921585,0.529927831999667,0.0798225569967631,0.180513568116914,0.448277778795497,0.44132092335838,0.73870078828525,0.656633460554296,0.505161071139015,0.662450595678678,0.738700788285251,0.648294883826383,0.693306872847711,0.174460904546868,0.648294883826383,0.11675119296024,0.220156916947233,0.0808141366734204,0.235554586446626,0.126955496424059,0.460099859425122,0.441928178374469,0.662450595678678,0.0993452637888134,0.501126880434007,0.271520919818656,0.732332890386243,0.39665621883596,0.392362224837021,0.648294883826383,0.119244405799786,0.648294883826383,0.662450595678677,0.421039649013026,0.662450595678678,0.39665621883596,0.662749989462718,0.232470585665545,0.648294883826383,0.753155893921585,0.425607061307692,0.434846061479131,0.662749989462718,0.204160690400338,0.423742555988873,0.588888940075397,0.440647019279692,0.504082006827933,0.538665869525332,0.425466531399584,0.471976604022604,0.377005093471185,0.648294883826383,0.459041713574221,0.99115551430163,0.478794434737216,0.746241222521856,0.376888428624359,0.648294883826384,0.413953614548638,0.391025409332401,0.662749989462718,0.656633460554295,0.662749989462717,0.484553729103341
"A12Z3",0.301942963322616,0.062539500049473,0.738700788285251,0.298067539697488,0.447906300767206,0.0653433281252023,0.132209564873259,0.0459117835364229,0.00966620664281438,0.006215817043388,0.0222924643979522,0.43453049037127,0.423841150906116,0.738700788285251,0.0637683983320373,0.240211940940856,0.0506145044856174,0.0714367445941762,0.00601541425425504,0.648294883826383,0.186084697256317,0.478741259760417,0.340031194814953,0.0484551952665391,0.0360117526453619,0.248694423829342,0.0121187824502822,0.0304013942557327,0.310093429021845,0.0368712666241282,0.0414422492058,0.0141557118522943,0.453718061669067,0.114514384905377,0.73870078828525,0.459757510711031,0.0736511979815699,0.212718003002219,0.157769585551372,0.435716344414734,0.0731785905177768,0.392815307327076,0.648294883826383,0.0200249057512169,0.0846643620699204,0.300733829470363,0.67078917240659,0.414381543817171,0.0846643620699205,0.156519268355063,0.388782770540963,0.0461038054843976,0.433924316216195,0.648294883826383,0.406518901038362,0.0101751252592472,0.0172073804144224,0.275038181195718,0.515112869756907,0.302185650831001,0.746787996022578,0.171164259327181,0.36820725244559,NA,0.00815785909364375,0.0575933339096347,0.235159078858202,0.42849984107655,0.662450595678678,0.027484550532175,0.662450595678677,0.0434937430359689,0.170200143234676,0.384258999974938,0.164308098347103,0.474750742730388,0.152663813732013,0.0910313528550554,0.443208968888312,0.690911062789463,0.221831632056024,0.648294883826383,0.656633460554295,0.648294883826383,0.648294883826383,0.148606409535573,0.434227381759214,0.236183769461715,0.564312404428883,0.416074097938537,0.334029303909929,0.127587198276596,0.172546037749882,0.340031194814953,0.354952898498122,0.634929494398077,0.0265592723427125,0.347967663126185,0.0141557118522944,0.435982484718723,NA
"A13Z1",0.0141818302735063,0.262671121710497,0.324439513797577,0.473874362256388,0.354486300451287,0.447906300767205,0.73870078828525,0.369749184679129,0.144523233591571,0.434731512563749,0.0584350062887075,0.385164118939444,0.746787996022578,0.462800002436143,0.069649185762311,0.662450595678678,0.0866436402492229,0.630509501010763,0.73870078828525,0.175968802328751,0.466117738670467,0.258250108306483,0.230020233642028,0.478355111114419,0.709080611453219,0.176134452346659,0.662450595678677,0.738700788285251,0.456545818016076,0.0590169828701544,0.208727745979464,0.286705103137824,0.923594114932384,0.202461736979351,0.367063759260771,0.73870078828525,0.52233533547537,0.746787996022578,0.42123293511078,0.319892043616743,0.220156916947232,0.776286054602849,0.679789672685485,0.847067473170927,0.541184745313677,0.0267825885447972,0.0821543088638718,0.0380995915133222,0.232470585665545,0.0337048015957309,0.424362453326858,0.348805433322802,0.753155893921584,0.458737276105247,0.513608139909832,0.444247266039486,0.489260299544177,0.450480522841892,0.771816543716828,0.690911062789463,0.436108827264827,0.172796244701139,0.0625639742988518,0.271382651514613,0.438148005056582,0.662450595678678,0.18369631016267,0.0714777460116335,0.732332890386243,0.445782434478811,0.181198659398426,0.693306872847711,0.688760188872792,0.397451405819087,0.0298142950871356,0.738700788285251,0.458950314363475,0.73870078828525,0.449554453882204,0.648294883826384,0.444714327161094,0.49014904330877,0.0649250285959674,0.847067473170927,0.508883083851133,0.475024059114006,0.486730202293077,0.436100475835913,0.66580723247943,0.406518901038362,0.522370960503207,0.0144551056363342,0.753155893921584,0.444047189080687,0.369287024852281,0.416591939669087,0.473936186583138,0.501126880434007,0.676905701315011,0.531328136707663,0.43408226590757
"A13Z2",0.239805343493463,0.507178175746102,0.455005340146337,0.465148981138254,0.465742881930921,0.466391712254522,0.763726786432532,0.462800002436142,0.738700788285251,0.770195577144351,0.475215345646277,0.454099961182774,0.662749989462718,0.525630821313601,0.436330405153108,0.459321162330296,0.463345229881439,0.473287592171311,0.746241222521856,0.525856698693372,0.738700788285251,0.490149043308769,0.763726786432532,0.732332890386243,0.763827679245344,0.48813055863895,0.778181892068866,0.486704409457968,0.553895072872461,0.662749989462718,0.746787996022578,0.73870078828525,0.634929494398077,0.427347380927014,0.783712777306578,0.465148981138254,0.0654754240742055,0.643282969458019,0.221581575310141,0.0668554652274452,0.73870078828525,0.440921849493573,0.443128877406749,0.0960534668894932,0.505776775933888,0.707462584700005,0.847067473170927,0.78253532230799,0.78253532230799,0.770979531055533,0.706285129701417,0.464487567812444,0.740474507499508,0.644431379919656,0.500008885187056,0.474111929079765,0.309232490608598,0.223240917728313,0.662450595678677,0.540168250030192,0.225581945586514,0.457961495635777,0.223240917728313,0.219328576659277,0.776286054602849,0.434909416329741,0.488587745748019,0.738700788285251,0.732332890386243,0.232470585665545,0.504719123635468,0.753155893921585,0.405379172102488,0.454003149941749,0.662749989462717,0.738700788285251,0.771002449747795,0.738700788285251,0.475390615565204,0.662450595678678,0.687190343939289,0.662450595678678,0.422713513452433,0.508883083851133,0.233106560553231,0.491648193148579,0.466117738670467,0.580650164929949,0.73870078828525,0.753155893921585,0.544161114039861,0.445892623518514,0.73870078828525,0.676905701315012,0.0676508297586917,0.490149043308769,0.320657473408232,0.662450595678678,0.753155893921585,0.763726786432531,0.548927703338198
"A13Z3",0.00886724020628255,0.0348502076945486,0.435716344414734,0.508883083851133,NA,0.0879473520739732,NA,NA,NA,NA,0.0260243667910161,NA,0.0305170786595156,0.498255844464207,0.0191457572378922,0.0413179563419713,0.360330581820493,0.255527797178408,NA,0.0425753093536777,0.0239591863891793,NA,NA,0.024870154998771,0.00455748144287527,0.01254577730823,0.176912637478349,NA,0.0143370997743713,NA,0.0425753093536777,NA,0.00913823632690225,0.399826065787125,0.186324838418439,0.379695526936634,0.0012179805155083,NA,NA,NA,0.0208865732659117,0.25385508730635,0.0310614410468964,NA,0.0141557118522942,0.153567511827545,0.386664526209368,NA,0.0559364092348951,0.0199575611898434,0.0141557118522943,0.0493673160175862,NA,NA,0.0542405511129776,NA,0.0141557118522943,NA,0.117841164716763,NA,0.0686598982913635,NA,0.410858916717314,NA,NA,0.425587449101092,0.0596747481379643,0.436086201367285,0.662450595678678,NA,NA,0.00946004493378585,NA,NA,NA,0.474750742730388,NA,0.0145919256923766,0.0244005497510936,0.114561995436267,NA,0.00492160680131242,NA,0.73870078828525,0.400552162269315,0.380924241568816,NA,0.360088717929763,0.00200700913022275,NA,0.446524001400547,0.288407257573976,0.648294883826383,0.0473263675301712,NA,0.0381071532276971,NA,NA,NA,0.092161642020261,NA
"A14Z2",0.0187394464425375,0.00593066833107705,0.400552162269316,0.508883083851133,0.0136599539158848,0.00508632010465086,NA,NA,NA,NA,0.0332927975840244,NA,0.390342164084984,0.174171851716057,0.0585803815658301,0.176912637478349,0.00973563002336929,NA,NA,NA,0.181198659398426,NA,0.410858916717314,0.444714327161094,NA,0.0183574558766513,NA,NA,0.0221156081406041,0.361142470305623,0.67078917240659,NA,0.370749666210883,0.30087520002528,0.186324838418439,0.411386386912944,0.0202096812325631,0.0431618623907345,NA,NA,0.0879473520739737,0.416074097938537,0.0752054624006434,NA,NA,0.0501330512535799,0.382168523323693,NA,0.504719123635468,0.437102995948541,0.0467013799515172,0.00854877863193203,0.0272105019364329,NA,0.648294883826383,NA,0.494051090756856,NA,0.0141557118522944,NA,0.00966620664281441,NA,0.0334094454453054,NA,NA,0.139430778780203,0.420862757459873,0.436086201367285,0.191847021682025,NA,0.740422647670539,0.013872430537086,NA,NA,NA,0.474750742730388,NA,NA,0.648294883826383,0.144523233591571,0.010977837125237,0.0161314942496986,NA,0.342942523441958,0.0135201126613949,0.43427865096585,0.347455660502567,0.236183769461715,0.00524989564157242,0.429669182154455,0.448061015078717,0.178223285809181,0.0705086502176263,0.0249938663799824,NA,0.114514384905377,NA,NA,0.0197740322609674,0.00285780812444127,NA
"A15Z2",0.329867887762288,0.732332890386243,0.763726786432532,0.475783945313282,0.648294883826383,0.763726786432531,0.447546786245132,0.662450595678677,0.448295288992964,0.452871917181215,0.479057211041025,0.656633460554296,0.705366168425797,0.631131364906427,0.462800002436142,0.777344879407571,0.50394662337656,0.763726786432532,0.732332890386243,0.74042264767054,0.499613092331864,0.421462517651981,0.494947490114589,0.473174832086855,0.473303776942779,0.424187937047553,0.492644579329806,0.463345229881441,0.732332890386243,0.474750742730387,0.462051761743486,0.73870078828525,0.746241222521856,0.464266975144379,0.753155893921585,0.782535322307991,0.480705681155348,0.521875202766951,0.501919566730645,0.488371228028723,0.506372484672828,0.469589108481155,0.746241222521855,0.15657425333785,0.508883083851133,0.439765411628905,0.734102240469961,0.778181892068866,0.738700788285251,0.448902296680691,0.119012352714562,0.508883083851133,0.0793215795546194,0.73870078828525,0.662450595678678,0.413482748182206,0.738700788285251,0.482213038633071,0.746787996022577,0.662450595678677,0.431146786370002,0.475507401661629,0.690911062789462,0.73870078828525,0.357397629078293,0.706285129701418,0.73870078828525,0.427118028995939,0.693945384537779,0.421269205039934,0.732332890386243,0.753155893921585,0.73870078828525,0.455137090343757,0.466117738670467,0.738700788285251,0.676905701315012,0.434731512563749,0.490658723112037,0.498617399314861,0.688635728232799,0.476218588729362,0.487527859055502,0.732332890386243,0.601756361305796,0.692129417849123,0.73870078828525,0.41106078183958,0.665548104462868,0.495681221800798,0.521993832960816,0.746787996022577,0.496496013943548,0.0788121103847102,0.648294883826383,0.648294883826384,0.0803245316170681,0.508883083851133,0.73870078828525,0.0883351964242982,0.559591186769153
"A15Z3",0.00924321793708546,0.272286349610145,0.421440489024036,0.311346560022242,NA,0.405513648974499,NA,NA,NA,NA,0.00334141212175878,NA,0.356841071417269,0.498255844464207,0.245467764755218,0.299560250678032,NA,0.268742531011293,NA,0.0159931226402485,0.457076602333358,NA,0.0144551056363343,0.420968111370912,NA,0.132689489640529,NA,NA,0.0139766978811542,0.153567511827544,0.18682905596153,NA,0.0605932397157103,0.408841161308857,0.369030538812071,0.455753162658546,0.0573825782586417,0.299560250678032,NA,NA,0.277478738705642,0.399508993651046,0.0312521228754197,NA,0.270993663288855,0.270993663288855,0.146365276725553,NA,NA,0.0315456507753902,0.00611652890842242,0.0292142998619376,0.478741259760416,NA,0.0444567548592907,NA,0.0629693324148316,NA,0.0672639151344281,NA,NA,NA,0.233097014381823,NA,NA,NA,0.0100299860588053,0.391969808697699,0.73870078828525,NA,NA,0.14894003525997,NA,NA,NA,0.738700788285251,NA,0.132209564873259,0.440812725915409,NA,0.397158275728404,0.00544450985038099,NA,0.16637201961527,NA,0.335811092975625,0.381600389329489,0.195786139554422,0.0225181215445773,NA,0.486323084862504,0.155676302649683,0.0493865268700187,0.0542405511129776,NA,0.0385992469686824,NA,NA,0.0398905611324839,0.0176861150880629,NA
"A16Z1",0.0128584021748892,0.311346560022242,0.474750742730388,0.17691263747835,0.208522154334882,0.738700788285251,0.0381071532276971,0.0713556353033403,0.402280371045568,0.0313331220147223,0.0547307715887147,0.508883083851133,0.0305170786595155,0.179357939089874,0.021250541003356,0.73870078828525,0.420862757459873,0.753155893921585,0.132209564873259,0.269925487897457,0.43846787965782,NA,0.207974269610266,0.0575186370864847,0.4460758358508,0.114561995436266,0.490149043308769,0.132209564873259,0.385464804540188,0.0391096523095638,0.0738304599902588,0.0439616533251732,0.732332890386243,0.144523233591571,0.236758870589793,0.430091643901608,0.0141557118522942,0.0250259981472809,0.0121385201065585,0.00209120550424272,0.474750742730387,0.286705103137824,0.406518901038362,0.701395248768405,0.29885238396475,0.410858916717314,0.105813084103991,0.0163418011099399,0.172546037749882,0.175036143245958,NA,0.448148833939573,0.277478738705642,0.0894822152618597,0.648294883826383,0.152663813732013,0.458267359577278,0.00401579213786963,0.146365276725553,NA,0.266522996143859,NA,0.0346416383983924,0.030099056401507,0.648294883826383,0.00319535613294457,0.296632577304537,0.0542405511129776,0.12871770728856,0.155589871592269,0.170200143234675,0.45065783601029,0.00950519538374244,0.00729617354255823,0.00393567556583385,0.474750742730388,0.0834323674799958,0.146365276725553,0.478233383576299,0.0596374568087666,0.418690437352115,0.170590641631304,0.0292397721205906,0.732332890386243,0.00723138392314061,0.376890087942367,0.657209527734956,0.271390956069308,0.380248812952905,0.0968818115462958,0.266834443442363,0.127874922916249,0.104671763575049,0.0278921371673615,NA,0.0593564664171062,0.172796244701139,0.2578188750854,0.096881811546297,0.0295536069217011,NA
"A16Z2",0.440807246847084,0.501860212848239,0.564428463551906,0.961776085915225,0.732332890386244,0.770195577144352,0.662450595678678,0.732332890386243,0.225378160721136,0.706285129701418,0.662749989462718,0.163322909673236,0.764634551848787,0.763726786432532,0.440921849493573,0.530051423717593,0.738700788285251,0.732332890386243,0.776798105906849,0.662450595678678,0.763726786432532,0.520222879290054,0.763726786432532,0.778181892068867,0.487408971882995,0.938049220568718,0.778181892068866,0.234339515397323,0.73870078828525,0.732332890386244,0.753155893921585,0.847067473170926,0.807561320455272,0.73870078828525,0.692129417849123,0.461301258167847,0.753155893921585,0.732332890386243,0.73870078828525,0.763726786432532,0.523281842611489,0.502411838205517,0.507922051107021,0.73870078828525,0.753155893921584,0.782535322307991,0.738700788285251,0.648294883826383,0.778181892068866,0.690911062789463,0.763726786432532,0.466896706419499,0.738700788285251,0.426286132333945,0.538665869525332,0.807561320455272,0.507922051107021,0.515175041456051,0.732332890386243,0.732332890386243,0.778181892068866,0.707462584700005,0.471976604022605,0.778181892068866,0.770979531055532,0.738700788285251,0.852830546876654,0.501292587069723,0.763726786432532,0.453954442002996,0.753155893921585,0.662749989462718,0.738700788285251,0.746787996022578,0.923594114932384,0.563691867672614,0.502909372963678,0.440684562178466,0.676905701315011,0.732332890386243,0.498037434671536,0.662450595678678,0.208990921593189,0.967428648955124,0.473303776942778,0.78253532230799,0.662450595678678,0.588870113582115,0.746241222521856,0.746787996022577,0.504381551200793,0.961776085915225,0.753155893921585,0.693306872847711,0.73870078828525,0.732332890386243,0.763726786432532,0.73870078828525,0.73870078828525,0.734102240469962,0.667047202636591
"A16Z3",0.00886724020628254,0.01634180110994,0.400552162269316,NA,NA,0.0208865732659116,NA,NA,NA,NA,0.0179712819424222,NA,0.35696085588631,0.0346553741466082,NA,NA,NA,NA,NA,NA,0.407275681021943,NA,NA,0.029458895944663,NA,0.0140495882467875,NA,NA,NA,NA,0.153567511827544,NA,0.33891489276255,0.000284130267041359,0.186324838418439,0.219962044838914,0.0425753093536778,NA,NA,NA,0.0512169508783936,0.00611652890842223,NA,NA,NA,NA,0.153567511827544,NA,NA,NA,NA,NA,NA,NA,0.0296997858534696,NA,NA,NA,NA,NA,0.00999169262659274,NA,NA,NA,NA,NA,NA,0.0296997858534696,0.0879473520739732,NA,NA,NA,NA,NA,NA,0.474750742730388,NA,NA,0.00245855238489319,0.373604972140757,NA,NA,NA,0.73870078828525,NA,NA,NA,0.204330441278699,NA,NA,0.266834443442363,NA,NA,NA,NA,0.347455660502567,NA,NA,NA,NA,NA
"A16Z4",0.00940546389031126,0.119361878546035,0.410858916717314,NA,NA,NA,NA,NA,NA,NA,0.00387188391877761,NA,0.161792831558105,0.439579199672357,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00525208953422972,NA,0.127303166615594,NA,NA,NA,NA,0.0141557118522942,NA,0.367108665675156,0.00113124509394416,0.00950519538374249,0.153567511827544,0.0141557118522942,NA,NA,NA,NA,0.255527797178408,NA,NA,NA,NA,0.0146596606610027,NA,NA,NA,NA,NA,NA,NA,0.144523233591571,NA,NA,NA,0.508883083851133,NA,NA,NA,NA,NA,NA,NA,NA,0.381985865762722,0.0141557118522943,NA,NA,NA,NA,NA,NA,0.481238276506876,NA,NA,NA,0.0544086017050814,NA,NA,NA,NA,NA,0.354328103539527,0.429669182154455,0.26223437985509,NA,NA,0.332851848911341,NA,NA,NA,NA,0.0276527833973849,NA,NA,NA,NA,NA
"A17Z1",0.00887932722984879,0.00483136085277032,0.424362453326858,0.508883083851133,NA,0.000921745262937679,NA,NA,NA,NA,0.0192615918001431,NA,0.00611652890842236,0.172546037749882,NA,NA,NA,NA,NA,NA,0.0512719262671183,NA,NA,0.029458895944663,NA,0.0028716300802701,NA,NA,NA,NA,0.0184312623037959,NA,NA,NA,0.347455660502567,0.153567511827544,0.155753872933833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141557118522943,NA,NA,NA,NA,NA,NA,NA,0.00501749517575435,NA,NA,NA,0.0308220842954692,NA,0.00966620664281441,NA,NA,NA,NA,NA,NA,NA,0.0893611742529377,NA,NA,NA,NA,NA,NA,0.499776740877669,NA,NA,NA,NA,NA,NA,NA,0.73870078828525,NA,0.0713556353033403,0.380248812952908,0.195786139554422,NA,NA,0.332851848911341,NA,NA,NA,NA,0.00515763008349279,NA,NA,NA,NA,NA
"A17Z2",0.123966763847107,0.425724736621464,0.344258057084942,0.282541315437283,0.498255844464207,0.0899646999923065,0.523128021772008,0.508883083851133,0.0626923106842063,0.060098172275053,0.302185650831001,0.701346055791583,0.475783945313281,0.706285129701417,0.0428818250661258,0.662749989462718,0.0594954758749569,0.16637201961527,0.152902586409201,0.181223376353332,0.232470585665544,0.648294883826383,0.662749989462718,0.431742056504119,0.452213659468599,0.384029884002213,0.433924316216194,0.698769235302409,0.059485820234594,0.738700788285251,0.174825743836338,0.0696454779353444,0.458950314363477,0.413067781996542,0.45450116074474,0.43484606147913,0.644431379919656,0.504719123635468,0.486323084862504,0.340031194814952,0.753155893921584,0.569862914841553,0.746241222521856,0.523338189487467,0.424046965680714,0.0458673341844453,0.146365276725553,0.692129417849124,0.708721134619757,0.697211854658548,0.0575933339096348,0.440717588753042,0.473011436524255,0.690911062789463,0.620843294367948,0.144523233591571,0.425724736621464,0.0732828554506111,0.732332890386243,0.046875946047402,0.304148547106292,0.0158595231967506,0.137430808647163,0.490149043308769,0.746241222521856,0.467778957902145,0.439294900702323,0.648294883826383,0.73870078828525,0.437283881810781,0.648294883826383,0.418690437352116,0.405813660329796,0.656664622930109,0.148451036093472,0.498255844464207,0.449921961940652,0.427914040512405,0.73870078828525,0.657209527734956,0.662749989462717,0.738700788285251,0.483976867207228,0.73870078828525,0.0518795538399567,0.463793745178938,0.438174077946338,0.380947441847839,0.706285129701417,0.435982484718723,0.706285129701417,0.423742555988872,0.73870078828525,0.172796244701139,0.0121040753276632,0.440921849493573,0.452779332412716,0.0842929228768348,0.732332890386243,0.596117813320575,0.43043582015682
"A18Z1",0.211560613436709,0.662450595678678,0.738700788285251,0.440035868145259,0.662450595678677,0.73870078828525,0.732332890386244,0.505731679302629,0.4398800828875,0.539402465404625,0.508883083851133,0.189131429433349,0.771002449747794,0.795221575291633,0.697211854658549,0.778181892068867,0.0843537096469125,0.461301258167847,0.506198684947275,0.73870078828525,0.738700788285251,0.732332890386243,0.648294883826384,0.763827679245345,0.763726786432532,0.500809943460563,0.467038302933622,0.763726786432532,0.536296606564958,0.158678945443866,0.111037523398591,0.47272884855965,0.457815040582388,0.763827679245345,0.508883083851133,0.451635051525033,0.732332890386243,0.776167424408984,0.763827679245345,0.428692063521785,0.763726786432532,0.832911761318633,0.510301155834029,0.448277778795497,0.706285129701417,0.478355111114419,0.512395080704876,0.73870078828525,0.73870078828525,0.455753162658546,0.707462584700005,0.335506510416225,0.0703769430220139,0.521732276177294,0.753155893921585,0.593524785630436,0.763726786432532,0.763726786432532,0.708721134619757,0.460144304085075,0.479476227754688,0.738700788285251,0.466117738670467,0.738700788285251,0.445892623518514,0.732332890386243,0.0936224696732404,0.498569721247938,0.191847021682025,0.73870078828525,0.169095967170628,0.459760331575852,0.0317477242811927,0.763726786432532,0.552717617873873,0.738700788285251,0.0862085013552968,0.232470585665545,0.43917225815222,0.738700788285251,0.783712777306578,0.662749989462718,0.507922051107021,0.662450595678677,0.738700788285251,0.78253532230799,0.648294883826383,0.515627506948935,0.149744777765522,0.676905701315012,0.534100176827716,0.676905701315012,0.738700788285251,0.662450595678678,0.464287325754509,0.732332890386243,0.778181892068866,0.458737276105247,0.748557346106295,0.466673778876619,0.563311341121682
"A18Z2",0.193364789044489,0.738700788285251,0.396615592838978,0.501108039618096,0.386758019412982,0.0560398432476426,0.0300990564015071,0.00387164346523425,0.508883083851133,0.0962612630077322,0.419335933260968,0.0695001392195016,0.435184494317699,0.537488414526745,0.408104172958512,0.350838398954258,0.0497437012482874,0.490941729605408,0.0597786433849487,0.392815307327076,0.0789008117338256,0.0342315154650566,0.73870078828525,0.478355111114419,0.425587449101092,0.191847021682025,0.396615592838978,0.191847021682025,0.436441783592931,0.416074097938537,0.0351532699817308,0.228601011496149,0.373604972140757,0.0606003745770962,0.426873853843095,0.662450595678677,0.423248887996919,0.148117051454302,0.0506145044856174,0.321877448167659,0.728605750704837,0.386664526209367,0.0288571279823756,0.152703577918001,0.199894293780923,0.0803245316170681,0.04851842666785,0.26701371029633,0.648294883826384,0.732332890386243,0.662749989462718,0.181079328351295,0.152786352995533,0.0269726370763726,0.02453303527564,0.14716892598957,0.466349680170534,0.0250259981472818,0.73870078828525,0.145808166422386,0.430605721964129,0.0603258329494481,0.208522154334882,0.384225635176562,0.402261935656887,0.0732552392657281,0.426979286368295,0.407650146132306,0.158678945443865,0.746241222521855,0.340031194814952,0.746241222521856,0.0354966884610223,0.0244005497510935,0.0596374568087666,0.763726786432532,0.287354337666029,0.426474095030009,0.763827679245345,0.137430808647163,0.189131429433348,0.0116271316929303,0.186324838418438,0.174683163196457,0.0587763426811086,0.4457514711009,0.408489091755367,0.195786139554422,0.335609319661178,0.156519268355062,0.701395248768405,0.439387059658061,0.0559364092348952,0.106926017042017,0.374018789330611,0.205545737760432,0.132209564873259,0.426098364906684,0.644431379919656,0.0400850529661617,0.302616595983007
"A18Z3",0.0773829381191956,0.00727155383431073,0.412135385438588,0.248694423829342,NA,0.012189956352471,NA,NA,NA,NA,7.03986856767993e-05,NA,0.00611652890842242,0.439579199672357,NA,NA,NA,NA,NA,NA,0.435716344414735,NA,NA,0.0131653367254688,NA,0.127303166615594,NA,NA,NA,NA,0.0141557118522942,NA,0.00717101023148837,0.000364270017478913,0.228601011496149,0.379695526936634,0.0012179805155083,NA,NA,NA,0.0512719262671188,0.381985865762722,NA,NA,NA,NA,0.153567511827545,NA,NA,NA,NA,NA,NA,NA,0.0425753093536777,NA,NA,NA,0.184961436580882,NA,0.0104594973097499,NA,NA,NA,NA,NA,NA,0.144523233591571,0.0141557118522943,NA,NA,NA,NA,NA,NA,0.474750742730388,NA,NA,NA,0.144523233591571,NA,NA,NA,NA,NA,0.367862089572345,0.648294883826383,0.203694700362446,NA,NA,0.446524001400547,NA,NA,NA,NA,0.0290800377397534,NA,NA,NA,NA,NA
